57	0.300000	0.320134	0.507173	0.693525	1.352157	0.462319	1.367432	2.666065
58	0.300000	0.296710	0.493480	0.693521	1.323099	0.437980	1.405367	2.681157
59	0.300000	0.274548	0.480876	0.693516	1.296541	0.414413	1.442192	2.696203
60	0.300000	0.253693	0.469272	0.693511	1.272262	0.391712	1.477846	2.711143
61	0.300000	0.234166	0.458582	0.693505	1.250057	0.369949	1.512281	2.725919
62	0.300000	0.215962	0.448729	0.693498	1.229735	0.349173	1.545471	2.740484
63	0.300000	0.199057	0.439641	0.693490	1.211121	0.329413	1.577403	2.754797
64	0.300000	0.183410	0.431250	0.693483	1.194056	0.310681	1.608075	2.768824
65	0.300000	0.168969	0.423496	0.693474	1.178392	0.292975	1.637499	2.782535
66	0.300000	0.155671	0.416321	0.693465	1.163996	0.276280	1.665697	2.795909
67	0.300000	0.143452	0.409675	0.693455	1.150750	0.260571	1.692695	2.808932
68	0.300000	0.132241	0.403512	0.693445	1.138544	0.245816	1.718526	2.821590
69	0.300000	0.121969	0.397787	0.693434	1.127280	0.231976	1.743228	2.833876
70	0.300000	0.112564	0.392464	0.693423	1.116870	0.219009	1.766843	2.845788
71	0.300000	0.103959	0.387507	0.693411	1.107235	0.206872	1.789413	2.857325
72	0.300000	0.096090	0.382885	0.693398	1.098303	0.195517	1.810982	2.868490
73	0.300000	0.088894	0.378569	0.693385	1.090010	0.184901	1.831596	2.879289
74	0.300000	0.082314	0.374533	0.693372	1.082298	0.174976	1.851296	2.889726
75	0.300000	0.076296	0.370754	0.693357	1.075116	0.165700	1.870129	2.899811
76	0.300000	0.070790	0.367210	0.693342	1.068416	0.157029	1.888137	2.909553
77	0.300000	0.065750	0.363882	0.693327	1.062158	0.148923	1.905360	2.918960
78	0.300000	0.061135	0.360754	0.693311	1.056303	0.141343	1.921839	2.928044
79	0.300000	0.056904	0.357808	0.693294	1.050817	0.134253	1.937613	2.936815
80	0.300000	0.053024	0.355032	0.693277	1.045670	0.127618	1.952718	2.945285
81	0.300000	0.049463	0.352411	0.693259	1.040833	0.121405	1.967188	2.953463
82	0.300000	0.046191	0.349935	0.693241	1.036283	0.115585	1.981059	2.961361
83	0.300000	0.043182	0.347591	0.693222	1.031996	0.110129	1.994360	2.968990
84	0.300000	0.040413	0.345372	0.693203	1.027951	0.105012	2.007122	2.976362
85	0.300000	0.037861	0.343266	0.693183	1.024131	0.100209	2.019373	2.983486
86	0.300000	0.035508	0.341268	0.693163	1.020517	0.095698	2.031141	2.990372
87	0.300000	0.033336	0.339368	0.693141	1.017095	0.091458	2.042449	2.997030
88	0.300000	0.031329	0.337560	0.693120	1.013851	0.087471	2.053323	3.003470
89	0.300000	0.029472	0.335838	0.693097	1.010772	0.083717	2.063785	3.009701
90	0.300000	0.027752	0.334196	0.693075	1.007846	0.080181	2.073855	3.015731
91	0.300000	0.026158	0.332630	0.693052	1.005064	0.076849	2.083554	3.021569
92	0.300000	0.024679	0.331133	0.693028	1.002414	0.073704	2.092899	3.027224
93	0.300000	0.023306	0.329702	0.693004	0.999888	0.070736	2.101909	3.032700
94	0.300000	0.022029	0.328333	0.692979	0.997477	0.067932	2.110600	3.038010
95	0.300000	0.229977	0.825022	0.419511	2.986827	0.164692	0.508484	3.620299
96	0.300000	0.287900	1.049833	0.307664	3.780353	0.202292	0.293060	3.600909
97	0.300000	0.298104	1.123429	0.285944	4.041284	0.209056	0.254527	3.597276
98	0.300000	0.299870	1.166732	0.282709	4.203878	0.209771	0.242308	3.603122
99	0.300000	0.300229	1.204540	0.281415	4.351653	0.209340	0.233629	3.612710
100	0.300000	0.298328	1.234121	0.271777	4.467551	0.207415	0.220220	3.620027
1	0.310000	0.983181	5.689718	0.663093	14.181654	0.988832	0.116542	2.492506
2	0.310000	0.992978	5.561646	0.629856	13.842823	0.999951	0.113250	2.488979
3	0.310000	0.993577	5.378270	0.627865	13.384909	1.000828	0.116741	2.488702
4	0.310000	0.993141	5.192616	0.629132	12.923328	1.000566	0.121159	2.488789
5	0.310000	0.992547	5.010226	0.630738	12.470110	1.000145	0.125890	2.488932
6	0.310000	0.991883	4.831673	0.632379	12.026503	0.999667	0.130882	2.489097
7	0.310000	0.991154	4.657014	0.634021	11.592626	0.999141	0.136143	2.489283
8	0.310000	0.990353	4.486259	0.635662	11.168483	0.998562	0.141691	2.489487
9	0.310000	0.989474	4.319405	0.637301	10.754069	0.997926	0.147544	2.489711
10	0.310000	0.988508	4.156447	0.638937	10.349365	0.997228	0.153722	2.489955
11	0.310000	0.987446	3.997385	0.640571	9.954369	0.996462	0.160247	2.490220
12	0.310000	0.986275	3.842214	0.642202	9.569055	0.995619	0.167144	2.490505
13	0.310000	0.984985	3.690930	0.643830	9.193414	0.994693	0.174436	2.490813
14	0.310000	0.983561	3.543526	0.645456	8.827429	0.993675	0.182151	2.491142
15	0.310000	0.981988	3.399996	0.647079	8.471078	0.992555	0.190317	2.491496
16	0.310000	0.980250	3.260333	0.648698	8.124346	0.991320	0.198967	2.491876
17	0.310000	0.978326	3.124527	0.650313	7.787205	0.989959	0.208132	2.492283
18	0.310000	0.976195	2.992569	0.651923	7.459638	0.988455	0.217847	2.492721
19	0.310000	0.973833	2.864447	0.653529	7.141612	0.986794	0.228152	2.493191
20	0.310000	0.971213	2.740150	0.655130	6.833105	0.984957	0.239086	2.493697
21	0.310000	0.968304	2.619664	0.656725	6.534080	0.982922	0.250691	2.494243
22	0.310000	0.965072	2.502975	0.658312	6.244507	0.980666	0.263012	2.494834
23	0.310000	0.961480	2.390066	0.659892	5.964347	0.978164	0.276098	2.495474
24	0.310000	0.957484	2.280920	0.661463	5.693557	0.975386	0.289999	2.496167
25	0.310000	0.953039	2.175519	0.663025	5.432098	0.972299	0.304767	2.496920
26	0.310000	0.948092	2.073842	0.664577	5.179915	0.968868	0.320457	2.497738
27	0.310000	0.942586	1.975868	0.666117	4.936958	0.965052	0.337126	2.498628
28	0.310000	0.936459	1.881569	0.667643	4.703166	0.960808	0.354833	2.499598
29	0.310000	0.929641	1.790921	0.669156	4.478475	0.956086	0.373638	2.500654
30	0.310000	0.922060	1.703895	0.670653	4.262812	0.950834	0.393600	2.501805
31	0.310000	0.913635	1.620458	0.672134	4.056100	0.944995	0.414780	2.503058
32	0.310000	0.904282	1.540576	0.673596	3.858255	0.938506	0.437237	2.504424
33	0.310000	0.893914	1.464210	0.675039	3.669177	0.931301	0.461026	2.505909
34	0.310000	0.882438	1.391320	0.676460	3.488768	0.923312	0.486200	2.507524
35	0.310000	0.869763	1.321860	0.677858	3.316911	0.914465	0.512806	2.509276
36	0.310000	0.855797	1.255779	0.679231	3.153481	0.904688	0.540884	2.511174
37	0.310000	0.840454	1.193024	0.680577	2.998341	0.893906	0.570464	2.513227
38	0.310000	0.823655	1.133536	0.681895	2.851341	0.882046	0.601565	2.515441
39	0.310000	0.805332	1.077248	0.683181	2.712319	0.869043	0.634191	2.517822
40	0.310000	0.785434	1.024091	0.684435	2.581092	0.854834	0.668334	2.520374
41	0.310000	0.763932	0.973987	0.685652	2.457465	0.839369	0.703964	2.523100
42	0.310000	0.740820	0.926850	0.686830	2.341225	0.822609	0.741037	2.526002
43	0.310000	0.716124	0.882589	0.687967	2.232137	0.804533	0.779488	2.529080
44	0.310000	0.689901	0.841100	0.689058	2.129944	0.785135	0.819235	2.532332
45	0.310000	0.662243	0.802271	0.690099	2.034365	0.764431	0.860182	2.535759
46	0.310000	0.633267	0.765972	0.691082	1.945080	0.742451	0.902229	2.539362
47	0.310000	0.603115	0.732053	0.691995	1.861722	0.719236	0.945280	2.543153
48	0.310000	0.571930	0.700327	0.692818	1.783845	0.694824	0.989278	2.547162
49	0.310000	0.539820	0.670557	0.693518	1.710855	0.669232	1.034241	2.551394
50	0.310000	0.507433	0.640655	0.693520	1.643956	0.640655	1.082517	2.566055
51	0.310000	0.480276	0.617514	0.693519	1.592508	0.616294	1.123082	2.578902
52	0.310000	0.452227	0.595327	0.693518	1.543473	0.590649	1.164937	2.592649
53	0.310000	0.424365	0.574731	0.693515	1.498242	0.564669	1.206678	2.606857
54	0.310000	0.397017	0.555706	0.693512	1.456733	0.538642	1.247984	2.621408
55	0.310000	0.370413	0.538165	0.693509	1.418717	0.512782	1.288655	2.636213
56	0.310000	0.344734	0.522007	0.693504	1.383939	0.487274	1.328536	2.651191
57	0.310000	0.320127	0.507131	0.693500	1.352144	0.462280	1.367496	2.666264
58	0.310000	0.296704	0.493438	0.693494	1.323085	0.437942	1.405432	2.681359
59	0.310000	0.274541	0.480834	0.693488	1.296526	0.414377	1.442259	2.696408
60	0.310000	0.253687	0.469230	0.693481	1.272246	0.391677	1.477914	2.711350
61	0.310000	0.234160	0.458540	0.693473	1.250039	0.369916	1.512351	2.726129
62	0.310000	0.215957	0.448687	0.693465	1.229717	0.349140	1.545542	2.740698
63	0.310000	0.199052	0.439599	0.693457	1.211102	0.329382	1.577475	2.755013
64	0.310000	0.183405	0.431209	0.693448	1.194035	0.310651	1.608148	2.769042
65	0.310000	0.168963	0.423454	0.693438	1.178370	0.292947	1.637575	2.782755
66	0.310000	0.155667	0.416280	0.693428	1.163973	0.276253	1.665773	2.796132
67	0.310000	0.143448	0.409634	0.693417	1.150726	0.260545	1.692772	2.809157
68	0.310000	0.132237	0.403470	0.693405	1.138518	0.245791	1.718604	2.821816
69	0.310000	0.121964	0.397746	0.693393	1.127253	0.231951	1.743307	2.834106
70	0.310000	0.112560	0.392423	0.693381	1.116843	0.218986	1.766923	2.846019
71	0.310000	0.103955	0.387466	0.693368	1.107206	0.206849	1.789494	2.857558
72	0.310000	0.096086	0.382843	0.693354	1.098273	0.195496	1.811064	2.868726
73	0.310000	0.088891	0.378527	0.693340	1.089978	0.184880	1.831678	2.879525
74	0.310000	0.082311	0.374491	0.693325	1.082265	0.174956	1.851380	2.889965
75	0.310000	0.076293	0.370711	0.693309	1.075082	0.165681	1.870214	2.900052
76	0.310000	0.070787	0.367167	0.693293	1.068382	0.157011	1.888222	2.909795
77	0.310000	0.065747	0.363840	0.693277	1.062122	0.148906	1.905446	2.919204
78	0.310000	0.061132	0.360711	0.693260	1.056266	0.141327	1.921925	2.928289
79	0.310000	0.056902	0.357766	0.693242	1.050779	0.134237	1.937700	2.937062
80	0.310000	0.053022	0.354989	0.693224	1.045631	0.127602	1.952805	2.945533
81	0.310000	0.049460	0.352368	0.693205	1.040794	0.121390	1.967276	2.953713
82	0.310000	0.046188	0.349891	0.693186	1.036242	0.115570	1.981148	2.961613
83	0.310000	0.043180	0.347548	0.693166	1.031953	0.110115	1.994449	2.969243
84	0.310000	0.040410	0.345328	0.693146	1.027908	0.104999	2.007211	2.976615
85	0.310000	0.037859	0.343222	0.693125	1.024087	0.100196	2.019463	2.983740
86	0.310000	0.035506	0.341223	0.693104	1.020472	0.095686	2.031232	2.990628
87	0.310000	0.033334	0.339323	0.693081	1.017048	0.091446	2.042541	2.997287
88	0.310000	0.031327	0.337515	0.693059	1.013804	0.087459	2.053415	3.003727
89	0.310000	0.029470	0.335793	0.693035	1.010723	0.083706	2.063877	3.009959
90	0.310000	0.027751	0.334151	0.693012	1.007797	0.080171	2.073947	3.015990
91	0.310000	0.026157	0.332584	0.692988	1.005013	0.076838	2.083646	3.021829
92	0.310000	0.024678	0.331087	0.692963	1.002362	0.073694	2.092992	3.027483
93	0.310000	0.023304	0.329656	0.692938	0.999835	0.070726	2.102002	3.032962
94	0.310000	0.237123	0.823509	0.422718	2.973699	0.170383	0.513314	3.611009
95	0.310000	0.296993	1.048380	0.311659	3.765789	0.209278	0.297277	3.592008
96	0.310000	0.307645	1.123160	0.289946	4.028874	0.216422	0.258152	3.587090
97	0.310000	0.309529	1.167852	0.286827	4.193611	0.217323	0.245602	3.590875
98	0.310000	0.310112	1.207902	0.286394	4.345994	0.217174	0.237100	3.597970
99	0.310000	0.310301	1.246297	0.285466	4.496357	0.216597	0.229051	3.607772
100	0.310000	0.308293	1.276753	0.275558	4.615592	0.214580	0.215827	3.615102
1	0.320000	0.983180	5.689716	0.663119	14.181640	0.988831	0.116547	2.492504
2	0.320000	0.992976	5.561643	0.629882	13.842806	0.999950	0.113255	2.488978
3	0.320000	0.993576	5.378268	0.627889	13.384902	1.000828	0.116746	2.488701
4	0.320000	0.993141	5.192614	0.629157	12.923325	1.000565	0.121164	2.488790
5	0.320000	0.992547	5.010223	0.630763	12.470112	1.000144	0.125895	2.488933
6	0.320000	0.991883	4.831669	0.632402	12.026505	0.999667	0.130887	2.489100
7	0.320000	0.991154	4.657012	0.634044	11.592632	0.999140	0.136148	2.489285
8	0.320000	0.990354	4.486257	0.635685	11.168493	0.998561	0.141696	2.489491
9	0.320000	0.989475	4.319401	0.637323	10.754083	0.997925	0.147549	2.489716
10	0.320000	0.988510	4.156444	0.638958	10.349385	0.997227	0.153727	2.489961
11	0.320000	0.987447	3.997382	0.640592	9.954389	0.996461	0.160253	2.490227
12	0.320000	0.986277	3.842212	0.642223	9.569077	0.995619	0.167149	2.490512
13	0.320000	0.984987	3.690928	0.643851	9.193439	0.994693	0.174441	2.490821
14	0.320000	0.983563	3.543524	0.645476	8.827453	0.993675	0.182156	2.491151
15	0.320000	0.981991	3.399995	0.647098	8.471105	0.992554	0.190323	2.491505
16	0.320000	0.980253	3.260333	0.648716	8.124374	0.991320	0.198972	2.491885
17	0.320000	0.978329	3.124527	0.650331	7.787234	0.989959	0.208138	2.492292
18	0.320000	0.976199	2.992570	0.651942	7.459668	0.988456	0.217854	2.492730
19	0.320000	0.973837	2.864449	0.653548	7.141645	0.986795	0.228158	2.493201
20	0.320000	0.971217	2.740152	0.655148	6.833138	0.984958	0.239092	2.493707
21	0.320000	0.968309	2.619667	0.656742	6.534113	0.982923	0.250697	2.494254
22	0.320000	0.965077	2.502977	0.658329	6.244541	0.980667	0.263019	2.494845
23	0.320000	0.961485	2.390069	0.659909	5.964381	0.978165	0.276105	2.495486
24	0.320000	0.957490	2.280923	0.661480	5.693594	0.975387	0.290006	2.496180
25	0.320000	0.953045	2.175523	0.663041	5.432134	0.972301	0.304773	2.496933
26	0.320000	0.948098	2.073846	0.664592	5.179953	0.968870	0.320464	2.497752
27	0.320000	0.942593	1.975870	0.666131	4.936995	0.965054	0.337133	2.498643
28	0.320000	0.936465	1.881572	0.667658	4.703202	0.960809	0.354840	2.499613
29	0.320000	0.929648	1.790925	0.669170	4.478511	0.956088	0.373645	2.500670
30	0.320000	0.922066	1.703898	0.670668	4.262848	0.950836	0.393608	2.501821
31	0.320000	0.913642	1.620461	0.672148	4.056136	0.944997	0.414788	2.503075
32	0.320000	0.904289	1.540579	0.673610	3.858288	0.938507	0.437245	2.504441
33	0.320000	0.893920	1.464213	0.675052	3.669211	0.931303	0.461034	2.505927
34	0.320000	0.882445	1.391322	0.676473	3.488801	0.923313	0.486209	2.507543
35	0.320000	0.869770	1.321862	0.677871	3.316942	0.914467	0.512815	2.509296
36	0.320000	0.855804	1.255781	0.679244	3.153512	0.904689	0.540893	2.511195
37	0.320000	0.840462	1.193026	0.680589	2.998371	0.893907	0.570473	2.513249
38	0.320000	0.823662	1.133537	0.681907	2.851371	0.882048	0.601574	2.515463
39	0.320000	0.805339	1.077250	0.683193	2.712348	0.869044	0.634201	2.517845
40	0.320000	0.785441	1.024092	0.684445	2.581120	0.854835	0.668343	2.520398
41	0.320000	0.763939	0.973987	0.685662	2.457492	0.839369	0.703974	2.523126
42	0.320000	0.740827	0.926851	0.686840	2.341251	0.822610	0.741048	2.526029
43	0.320000	0.716131	0.882589	0.687977	2.232163	0.804533	0.779499	2.529108
44	0.320000	0.689908	0.841100	0.689068	2.129970	0.785136	0.819246	2.532361
45	0.320000	0.662249	0.802271	0.690108	2.034389	0.764431	0.860194	2.535789
46	0.320000	0.633273	0.765972	0.691091	1.945103	0.742451	0.902241	2.539393
47	0.320000	0.603121	0.732052	0.692004	1.861745	0.719236	0.945292	2.543185
48	0.320000	0.571936	0.700326	0.692826	1.783868	0.694823	0.989290	2.547195
49	0.320000	0.539826	0.670557	0.693526	1.710877	0.669232	1.034253	2.551428
50	0.320000	0.507438	0.640654	0.693527	1.643976	0.640654	1.082530	2.566090
51	0.320000	0.480281	0.617513	0.693527	1.592528	0.616293	1.123097	2.578938
52	0.320000	0.452230	0.595325	0.693524	1.543491	0.590647	1.164951	2.592686
53	0.320000	0.424368	0.574729	0.693522	1.498259	0.564667	1.206693	2.606895
54	0.320000	0.397020	0.555704	0.693518	1.456749	0.538640	1.247999	2.621447
55	0.320000	0.370415	0.538163	0.693515	1.418733	0.512780	1.288671	2.636254
56	0.320000	0.344736	0.522004	0.693510	1.383954	0.487271	1.328552	2.651232
57	0.320000	0.320129	0.507128	0.693504	1.352159	0.462278	1.367514	2.666306
58	0.320000	0.296705	0.493435	0.693498	1.323098	0.437940	1.405450	2.681402
59	0.320000	0.274543	0.480831	0.693492	1.296539	0.414374	1.442277	2.696453
60	0.320000	0.253688	0.469226	0.693485	1.272258	0.391675	1.477932	2.711396
61	0.320000	0.234162	0.458537	0.693477	1.250052	0.369913	1.512370	2.726176
62	0.320000	0.215958	0.448684	0.693469	1.229729	0.349138	1.545561	2.740745
63	0.320000	0.199053	0.439596	0.693460	1.211113	0.329379	1.577494	2.755062
64	0.320000	0.183406	0.431205	0.693450	1.194046	0.310649	1.608168	2.769091
65	0.320000	0.168964	0.423450	0.693440	1.178380	0.292944	1.637595	2.782806
66	0.320000	0.155667	0.416276	0.693429	1.163984	0.276250	1.665793	2.796185
67	0.320000	0.143448	0.409630	0.693418	1.150736	0.260542	1.692792	2.809209
68	0.320000	0.132237	0.403466	0.693406	1.138528	0.245788	1.718625	2.821870
69	0.320000	0.121964	0.397741	0.693394	1.127262	0.231949	1.743329	2.834161
70	0.320000	0.112560	0.392418	0.693381	1.116851	0.218983	1.766945	2.846076
71	0.320000	0.103955	0.387461	0.693367	1.107214	0.206847	1.789516	2.857615
72	0.320000	0.096086	0.382838	0.693353	1.098280	0.195493	1.811087	2.868783
73	0.320000	0.088891	0.378522	0.693338	1.089985	0.184877	1.831701	2.879585
74	0.320000	0.082311	0.374485	0.693323	1.082272	0.174954	1.851403	2.890025
75	0.320000	0.076293	0.370706	0.693307	1.075088	0.165678	1.870237	2.900113
76	0.320000	0.070787	0.367161	0.693291	1.068387	0.157009	1.888245	2.909856
77	0.320000	0.065747	0.363834	0.693274	1.062127	0.148903	1.905470	2.919266
78	0.320000	0.061132	0.360705	0.693257	1.056271	0.141324	1.921951	2.928352
79	0.320000	0.056901	0.357759	0.693238	1.050783	0.134235	1.937724	2.937124
80	0.320000	0.053021	0.354982	0.693219	1.045633	0.127600	1.952830	2.945596
81	0.320000	0.049460	0.352361	0.693200	1.040796	0.121387	1.967302	2.953777
82	0.320000	0.046188	0.349884	0.693181	1.036244	0.115568	1.981173	2.961679
83	0.320000	0.043179	0.347541	0.693161	1.031955	0.110113	1.994475	2.969308
84	0.320000	0.040410	0.345320	0.693140	1.027909	0.104996	2.007237	2.976682
85	0.320000	0.037859	0.343215	0.693119	1.024087	0.100194	2.019490	2.983808
86	0.320000	0.035506	0.341216	0.693097	1.020472	0.095684	2.031258	2.990695
87	0.320000	0.033334	0.339315	0.693074	1.017048	0.091444	2.042567	2.997354
88	0.320000	0.031327	0.337507	0.693052	1.013803	0.087457	2.053442	3.003795
89	0.320000	0.029470	0.335785	0.693028	1.010722	0.083704	2.063904	3.010027
90	0.320000	0.027750	0.334143	0.693004	1.007795	0.080169	2.073975	3.016060
91	0.320000	0.026157	0.332576	0.692979	1.005010	0.076836	2.083673	3.021899
92	0.320000	0.024678	0.331079	0.692954	1.002359	0.073692	2.093019	3.027554
93	0.320000	0.023304	0.329648	0.692929	0.999831	0.070724	2.102029	3.033032
94	0.320000	0.248155	0.855545	0.402088	3.092987	0.177011	0.469979	3.615223
95	0.320000	0.308468	1.087441	0.286043	3.900802	0.217076	0.263042	3.587138
96	0.320000	0.318399	1.161601	0.265050	4.161211	0.223829	0.228176	3.582306
97	0.320000	0.320004	1.206486	0.262287	4.327616	0.224512	0.217397	3.586959
98	0.320000	0.320462	1.247175	0.261940	4.483469	0.224235	0.210026	3.594899
99	0.320000	0.320548	1.286297	0.260988	4.637544	0.223549	0.202899	3.605345
100	0.320000	0.318345	1.317315	0.250755	4.759250	0.221397	0.190353	3.612843
1	0.330000	0.983178	5.689717	0.663172	14.181617	0.988832	0.116556	2.492499
2	0.330000	0.992975	5.561645	0.629935	13.842790	0.999951	0.113264	2.488974
3	0.330000	0.993575	5.378270	0.627942	13.384896	1.000828	0.116755	2.488699
4	0.330000	0.993140	5.192618	0.629208	12.923325	1.000566	0.121173	2.488788
5	0.330000	0.992547	5.010227	0.630812	12.470119	1.000145	0.125905	2.488933
6	0.330000	0.991884	4.831676	0.632452	12.026523	0.999668	0.130897	2.489100
7	0.330000	0.991155	4.657017	0.634092	11.592653	0.999141	0.136158	2.489287
8	0.330000	0.990356	4.486261	0.635731	11.168524	0.998562	0.141706	2.489495
9	0.330000	0.989478	4.319407	0.637369	10.754120	0.997927	0.147559	2.489722
10	0.330000	0.988513	4.156449	0.639004	10.349425	0.997229	0.153738	2.489968
11	0.330000	0.987451	3.997387	0.640636	9.954434	0.996462	0.160264	2.490235
12	0.330000	0.986282	3.842217	0.642266	9.569129	0.995620	0.167160	2.490523
13	0.330000	0.984992	3.690933	0.643892	9.193495	0.994694	0.174453	2.490832
14	0.330000	0.983569	3.543530	0.645517	8.827514	0.993676	0.182168	2.491164
15	0.330000	0.981998	3.400002	0.647138	8.471170	0.992556	0.190335	2.491520
16	0.330000	0.980260	3.260339	0.648756	8.124443	0.991322	0.198984	2.491901
17	0.330000	0.978337	3.124535	0.650370	7.787307	0.989961	0.208149	2.492309
18	0.330000	0.976207	2.992577	0.651980	7.459740	0.988458	0.217866	2.492748
19	0.330000	0.973846	2.864456	0.653585	7.141720	0.986798	0.228171	2.493220
20	0.330000	0.971227	2.740161	0.655184	6.833215	0.984961	0.239104	2.493728
21	0.330000	0.968319	2.619676	0.656778	6.534192	0.982926	0.250710	2.494275
22	0.330000	0.965088	2.502987	0.658365	6.244620	0.980671	0.263032	2.494867
23	0.330000	0.961497	2.390079	0.659944	5.964461	0.978170	0.276118	2.495508
24	0.330000	0.957502	2.280934	0.661514	5.693674	0.975392	0.290019	2.496203
25	0.330000	0.953057	2.175533	0.663075	5.432214	0.972305	0.304787	2.496958
26	0.330000	0.948111	2.073856	0.664625	5.180032	0.968874	0.320478	2.497778
27	0.330000	0.942606	1.975881	0.666164	4.937073	0.965059	0.337148	2.498670
28	0.330000	0.936479	1.881582	0.667690	4.703281	0.960814	0.354856	2.499641
29	0.330000	0.929662	1.790934	0.669202	4.478588	0.956093	0.373661	2.500700
30	0.330000	0.922081	1.703907	0.670698	4.262923	0.950841	0.393624	2.501852
31	0.330000	0.913656	1.620470	0.672178	4.056211	0.945002	0.414804	2.503108
32	0.330000	0.904304	1.540587	0.673639	3.858362	0.938512	0.437261	2.504475
33	0.330000	0.893936	1.464221	0.675080	3.669283	0.931308	0.461051	2.505963
